timestamp,co_sensor_mg_m3,nox_sensor_ppb,no2_sensor_microg_m3,temperature_c,relative_humidity_percent,absolute_humidity_g_m3
2004-03-26 15:00:00,1.3,89.0,75.0,14.2,36.8,0.5922
2004-03-26 16:00:00,1.9,112.0,87.0,13.4,41.0,0.6292
2004-03-26 17:00:00,2.3,127.0,102.0,14.2,43.3,0.6982
2004-03-26 18:00:00,2.4,125.0,105.0,12.1,45.6,0.6403
2004-03-26 19:00:00,2.7,120.0,98.0,10.4,48.0,0.6046
2004-03-26 20:00:00,2.6,120.0,93.0,10.0,51.1,0.628
2004-03-26 21:00:00,1.5,99.0,91.0,9.8,50.8,0.6172
2004-03-26 22:00:00,1.2,79.0,85.0,9.7,50.4,0.6063
2004-03-26 23:00:00,1.1,66.0,74.0,9.9,50.2,0.6103
2004-03-27 00:00:00,1.5,94.0,87.0,9.4,53.4,0.63
2004-03-27 01:00:00,1.0,70.0,79.0,8.6,57.8,0.6488
2004-03-27 02:00:00,1.2,75.0,78.0,8.1,62.1,0.6746
2004-03-27 03:00:00,1.1,75.0,78.0,7.9,63.5,0.6777
2004-03-27 05:00:00,0.8,32.0,48.0,8.2,58.9,0.6444
2004-03-27 06:00:00,0.9,54.0,59.0,6.3,66.6,0.641
2004-03-27 07:00:00,1.1,68.0,65.0,7.2,62.9,0.6396
2004-03-27 08:00:00,1.5,98.0,71.0,7.2,63.9,0.65
2004-03-27 09:00:00,1.8,128.0,84.0,11.1,50.5,0.6654
2004-03-27 10:00:00,2.1,129.0,93.0,15.5,36.1,0.6313
2004-03-27 11:00:00,2.1,130.0,99.0,17.8,29.2,0.592
2004-03-27 12:00:00,1.9,111.0,93.0,17.6,30.1,0.6013
2004-03-27 13:00:00,2.1,106.0,96.0,19.1,26.8,0.5861
2004-03-27 14:00:00,2.5,137.0,114.0,17.7,28.6,0.5735
2004-03-27 15:00:00,1.9,113.0,101.0,17.8,28.4,0.5737
2004-03-27 16:00:00,2.2,122.0,108.0,18.7,26.0,0.5555
2004-03-27 17:00:00,2.3,137.0,117.0,17.1,31.3,0.6038
2004-03-27 18:00:00,2.7,165.0,125.0,15.8,36.1,0.644
2004-03-27 19:00:00,3.0,196.0,133.0,14.7,40.1,0.6657
2004-03-27 20:00:00,2.8,174.0,119.0,13.6,44.9,0.6991
2004-03-27 21:00:00,2.2,140.0,107.0,12.5,48.1,0.6946
2004-03-27 22:00:00,1.6,102.0,96.0,11.8,50.8,0.7042
2004-03-27 23:00:00,2.1,130.0,105.0,10.9,56.1,0.7326
2004-03-28 00:00:00,2.3,121.0,102.0,10.9,55.9,0.7277
2004-03-28 01:00:00,2.3,111.0,97.0,10.3,58.1,0.7278
2004-03-28 02:00:00,1.7,87.0,79.0,9.3,62.2,0.7294
2004-03-28 03:00:00,2.2,87.0,79.0,8.2,66.7,0.7276
2004-03-28 04:00:00,1.3,77.0,69.0,8.3,64.9,0.7124
2004-03-28 05:00:00,0.8,39.0,52.0,9.6,58.5,0.7
2004-03-28 06:00:00,1.1,77.0,62.0,7.7,66.4,0.699
2004-03-28 07:00:00,1.4,91.0,69.0,7.4,68.0,0.7043
2004-03-28 08:00:00,1.3,105.0,75.0,9.7,58.6,0.7035
2004-03-28 09:00:00,1.9,133.0,83.0,12.5,50.1,0.7242
2004-03-28 10:00:00,2.3,128.0,94.0,16.8,36.9,0.7018
2004-03-28 11:00:00,2.3,126.0,96.0,19.2,31.3,0.6887
2004-03-28 12:00:00,1.8,92.0,86.0,21.3,26.4,0.6607
2004-03-28 13:00:00,1.4,66.0,72.0,21.2,23.1,0.5768
2004-03-28 14:00:00,1.0,50.0,53.0,18.6,25.0,0.5319
2004-03-28 15:00:00,1.4,70.0,65.0,18.0,27.3,0.5594
2004-03-28 16:00:00,1.3,73.0,70.0,18.2,28.3,0.5848
2004-03-28 17:00:00,1.3,77.0,75.0,17.0,31.4,0.6048
2004-03-28 18:00:00,1.4,86.0,86.0,15.6,35.0,0.617
2004-03-28 19:00:00,1.9,93.0,94.0,14.1,40.2,0.6438
2004-03-28 20:00:00,1.8,105.0,103.0,13.4,43.2,0.6623
2004-03-28 21:00:00,1.1,67.0,81.0,12.3,46.8,0.6686
2004-03-28 22:00:00,1.1,63.0,80.0,11.9,46.5,0.6449
2004-03-28 23:00:00,1.1,63.0,77.0,11.5,46.6,0.6319
2004-03-29 00:00:00,0.9,46.0,58.0,10.6,48.0,0.6135
2004-03-29 01:00:00,0.6,21.0,31.0,10.7,45.8,0.5895
2004-03-29 02:00:00,0.5,22.0,38.0,10.4,46.6,0.5901
2004-03-29 03:00:00,0.7,22.0,38.0,10.1,47.8,0.5913
2004-03-29 04:00:00,0.6,39.0,59.0,11.3,46.9,0.628
2004-03-29 05:00:00,0.7,55.0,70.0,10.1,51.2,0.6341
2004-03-29 06:00:00,0.9,76.0,75.0,9.9,50.7,0.6167
2004-03-29 07:00:00,2.9,181.0,103.0,8.1,56.8,0.615
2004-03-29 08:00:00,4.1,259.0,134.0,10.9,44.1,0.5748
2004-03-29 09:00:00,1.5,118.0,98.0,11.8,37.6,0.5184
2004-03-29 10:00:00,1.5,119.0,97.0,13.9,33.2,0.5222
2004-03-29 11:00:00,1.5,123.0,98.0,15.6,30.1,0.5285
2004-03-29 12:00:00,1.4,92.0,78.0,16.5,29.0,0.5406
2004-03-29 13:00:00,1.6,91.0,83.0,17.5,27.9,0.5517
2004-03-29 14:00:00,1.5,103.0,92.0,17.9,26.8,0.5446
2004-03-29 15:00:00,1.4,102.0,81.0,18.2,26.1,0.5387
2004-03-29 16:00:00,1.5,94.0,90.0,18.0,27.1,0.5522
2004-03-29 17:00:00,1.9,98.0,95.0,17.0,28.9,0.5558
2004-03-29 18:00:00,2.5,126.0,114.0,16.1,31.3,0.568
2004-03-29 19:00:00,2.1,108.0,106.0,14.5,35.4,0.5839
2004-03-29 20:00:00,1.6,95.0,99.0,13.2,37.9,0.5733
2004-03-29 21:00:00,1.2,78.0,90.0,13.1,34.4,0.517
2004-03-29 22:00:00,1.1,61.0,82.0,13.5,28.5,0.4405
2004-03-29 23:00:00,1.0,55.0,74.0,12.4,31.9,0.4583
2004-03-30 00:00:00,1.0,57.0,76.0,13.1,26.8,0.4023
2004-03-30 01:00:00,0.7,41.0,66.0,11.6,33.6,0.4595
2004-03-30 02:00:00,0.7,46.0,73.0,10.5,42.9,0.5442
2004-03-30 03:00:00,0.8,46.0,73.0,11.7,38.7,0.5298
2004-03-30 05:00:00,0.7,52.0,71.0,12.9,33.9,0.5037
2004-03-30 06:00:00,1.1,111.0,98.0,11.3,40.3,0.5376
2004-03-30 07:00:00,2.6,191.0,115.0,11.9,38.4,0.5341
2004-03-30 08:00:00,4.0,244.0,130.0,13.3,35.6,0.5416
2004-03-30 09:00:00,4.2,283.0,150.0,16.3,28.8,0.5305
2004-03-30 10:00:00,4.7,320.0,159.0,17.9,28.2,0.5741
2004-03-30 11:00:00,3.9,249.0,146.0,18.3,26.6,0.5529
2004-03-30 12:00:00,3.7,219.0,138.0,20.8,22.5,0.5463
2004-03-30 13:00:00,3.4,200.0,128.0,22.4,20.0,0.5352
2004-03-30 14:00:00,2.2,138.0,97.0,20.9,21.7,0.5295
2004-03-30 15:00:00,1.9,118.0,91.0,19.1,26.5,0.579
2004-03-30 16:00:00,1.6,99.0,81.0,18.1,30.6,0.6295
2004-03-30 17:00:00,2.1,112.0,99.0,17.3,34.7,0.6788
2004-03-30 18:00:00,2.2,117.0,101.0,15.8,40.4,0.7228
2004-03-30 19:00:00,2.7,129.0,106.0,15.9,42.0,0.7541
2004-03-30 20:00:00,2.4,132.0,102.0,15.9,43.5,0.779
2004-03-30 21:00:00,1.3,73.0,84.0,15.0,46.1,0.7833
2004-03-30 22:00:00,1.2,68.0,81.0,15.1,44.6,0.7574
2004-03-30 23:00:00,1.5,80.0,91.0,14.9,43.5,0.7302
2004-03-31 00:00:00,1.3,68.0,82.0,14.8,41.0,0.685
2004-03-31 01:00:00,1.0,44.0,64.0,14.8,40.8,0.6814
2004-03-31 02:00:00,0.9,47.0,70.0,14.8,40.8,0.6834
2004-03-31 03:00:00,0.5,47.0,70.0,14.2,36.1,0.5823
2004-03-31 04:00:00,0.5,15.0,26.0,14.5,36.1,0.5928
2004-03-31 05:00:00,0.6,44.0,58.0,14.6,36.0,0.5947
2004-03-31 06:00:00,1.0,85.0,93.0,14.4,38.5,0.6291
2004-03-31 07:00:00,3.1,207.0,110.0,13.8,58.2,0.9129
2004-03-31 08:00:00,4.1,230.0,115.0,13.2,61.1,0.9256
2004-03-31 09:00:00,2.2,181.0,125.0,10.4,74.4,0.9384
2004-03-31 10:00:00,1.7,144.0,118.0,11.5,71.0,0.9582
2004-03-31 11:00:00,1.9,140.0,109.0,12.2,70.0,0.9924
2004-03-31 12:00:00,2.9,204.0,123.0,12.3,73.3,1.0442
2004-03-31 13:00:00,2.2,149.0,114.0,11.3,78.1,1.0411
2004-03-31 14:00:00,2.6,171.0,114.0,13.6,69.2,1.0746
2004-03-31 15:00:00,3.1,195.0,119.0,14.9,59.3,0.9974
2004-03-31 16:00:00,2.3,152.0,111.0,15.7,50.9,0.8997
2004-03-31 17:00:00,2.4,128.0,103.0,15.2,52.9,0.9087
2004-03-31 18:00:00,2.8,121.0,103.0,15.5,50.8,0.8881
2004-03-31 19:00:00,2.7,142.0,107.0,14.3,52.9,0.8581
2004-03-31 20:00:00,2.3,131.0,105.0,13.2,56.0,0.8446
2004-03-31 21:00:00,1.5,81.0,91.0,12.6,57.0,0.8315
2004-03-31 22:00:00,1.4,60.0,79.0,12.3,57.8,0.8224
2004-03-31 23:00:00,1.2,57.0,79.0,12.0,58.4,0.8164
2004-04-01 00:00:00,1.6,96.0,86.0,12.0,61.6,0.8593
2004-04-01 01:00:00,1.2,85.0,70.0,11.5,63.9,0.8652
2004-04-01 02:00:00,1.1,50.0,55.0,10.7,67.2,0.863
2004-04-01 03:00:00,0.9,50.0,55.0,9.0,73.1,0.8394
2004-04-01 04:00:00,0.7,57.0,49.0,10.2,66.6,0.8299
2004-04-01 05:00:00,0.9,64.0,50.0,11.0,63.7,0.8325
2004-04-01 06:00:00,1.7,153.0,67.0,9.6,68.8,0.8243
2004-04-01 07:00:00,4.2,342.0,94.0,9.5,69.6,0.8273
2004-04-01 08:00:00,6.2,378.0,119.0,11.9,60.9,0.8455
2004-04-01 09:00:00,4.6,304.0,139.0,16.2,48.6,0.8892
2004-04-01 10:00:00,2.8,192.0,113.0,19.2,39.6,0.8693
2004-04-01 11:00:00,1.6,130.0,88.0,19.7,38.4,0.8743
2004-04-01 12:00:00,1.7,106.0,73.0,20.6,36.7,0.8797
2004-04-01 13:00:00,1.7,102.0,73.0,21.8,33.9,0.8771
2004-04-01 17:00:00,3.3,163.0,106.0,23.6,27.5,0.7913
2004-04-01 18:00:00,4.2,211.0,132.0,22.8,32.1,0.8814
2004-04-01 19:00:00,5.5,267.0,164.0,20.8,36.7,0.8878
2004-04-01 20:00:00,4.9,269.0,161.0,18.3,40.9,0.8493
2004-04-01 21:00:00,2.5,154.0,124.0,16.8,44.0,0.8341
2004-04-01 22:00:00,2.0,127.0,113.0,15.8,48.0,0.8569
2004-04-01 23:00:00,2.0,122.0,103.0,14.9,52.0,0.8757
2004-04-02 00:00:00,2.0,126.0,104.0,14.1,54.4,0.8701
2004-04-02 01:00:00,1.3,84.0,93.0,13.3,58.8,0.8922
2004-04-02 02:00:00,1.0,58.0,60.0,13.3,60.9,0.9229
2004-04-02 03:00:00,0.9,58.0,60.0,11.8,64.3,0.8869
2004-04-02 05:00:00,0.7,56.0,66.0,11.3,72.9,0.9738
2004-04-02 06:00:00,1.1,91.0,82.0,11.4,71.8,0.9671
2004-04-02 07:00:00,2.6,159.0,109.0,11.9,73.7,1.0254
2004-04-02 08:00:00,3.9,190.0,114.0,12.6,70.2,1.0221
2004-04-02 09:00:00,5.0,249.0,139.0,13.6,65.3,1.0136
2004-04-02 10:00:00,3.3,196.0,127.0,16.9,52.3,1.0013
2004-04-02 11:00:00,2.9,180.0,127.0,19.4,44.1,0.9855
2004-04-02 12:00:00,3.1,167.0,135.0,22.9,33.8,0.9322
2004-04-02 13:00:00,3.0,159.0,130.0,23.6,31.3,0.9001
2004-04-02 14:00:00,2.7,152.0,126.0,24.7,30.5,0.9371
2004-04-02 15:00:00,2.7,149.0,121.0,26.1,27.3,0.9101
2004-04-02 16:00:00,2.6,143.0,122.0,27.6,22.8,0.8288
2004-04-02 17:00:00,3.7,185.0,138.0,26.9,22.3,0.7792
2004-04-02 18:00:00,4.5,223.0,165.0,24.3,30.1,0.9012
2004-04-02 19:00:00,4.7,215.0,154.0,21.2,40.1,0.9978
2004-04-02 20:00:00,5.5,271.0,168.0,19.4,42.5,0.9483
2004-04-02 21:00:00,3.0,180.0,146.0,18.5,43.0,0.9074
2004-04-02 22:00:00,1.9,115.0,124.0,17.8,47.0,0.9467
2004-04-02 23:00:00,2.3,149.0,124.0,16.8,53.2,1.01
2004-04-03 00:00:00,1.6,98.0,106.0,17.1,51.8,0.999
2004-04-03 01:00:00,1.3,73.0,88.0,16.2,54.2,0.9933
2004-04-03 02:00:00,1.2,69.0,83.0,15.1,58.2,0.9886
2004-04-03 03:00:00,0.9,69.0,83.0,15.1,57.6,0.9796
2004-04-03 04:00:00,0.8,60.0,74.0,14.5,58.0,0.9488
2004-04-03 05:00:00,0.8,56.0,64.0,13.7,61.6,0.9631
2004-04-03 06:00:00,0.9,73.0,69.0,13.9,59.6,0.9408
2004-04-03 07:00:00,2.0,159.0,91.0,13.3,61.7,0.9399
2004-04-03 08:00:00,3.0,203.0,96.0,15.1,55.8,0.9486
2004-04-03 09:00:00,3.1,211.0,106.0,17.0,50.5,0.9684
2004-04-05 10:00:00,3.1,236.0,124.0,15.6,57.4,1.0075
2004-04-05 11:00:00,3.0,228.0,121.0,16.6,55.2,1.0382
2004-04-05 12:00:00,3.2,206.0,114.0,17.0,54.3,1.0434
2004-04-05 13:00:00,3.1,188.0,114.0,18.0,51.5,1.0552
2004-04-05 14:00:00,2.5,158.0,106.0,19.5,47.5,1.0653
2004-04-05 15:00:00,2.1,124.0,89.0,21.6,41.7,1.0606
2004-04-05 16:00:00,2.0,98.0,82.0,22.2,38.3,1.0106
2004-04-05 17:00:00,3.2,160.0,111.0,20.3,42.8,1.0053
2004-04-05 18:00:00,4.1,194.0,132.0,19.7,45.4,1.0312
2004-04-05 19:00:00,3.9,174.0,121.0,18.8,47.5,1.0199
2004-04-05 20:00:00,3.1,157.0,116.0,17.9,49.4,1.0064
2004-04-05 21:00:00,2.0,109.0,100.0,17.5,50.9,1.009
2004-04-05 22:00:00,1.7,85.0,89.0,17.4,51.8,1.023
2004-04-05 23:00:00,1.6,90.0,92.0,17.0,53.9,1.0363
2004-04-06 00:00:00,1.0,61.0,71.0,16.6,55.4,1.0408
2004-04-06 01:00:00,0.8,36.0,51.0,15.9,57.0,1.0224
2004-04-06 02:00:00,0.5,25.0,39.0,15.0,59.2,1.0059
2004-04-06 03:00:00,0.5,25.0,39.0,14.5,61.4,1.0041
2004-04-06 04:00:00,0.5,24.0,35.0,14.1,61.6,0.9883
2004-04-06 05:00:00,0.8,73.0,64.0,14.6,58.8,0.9711
2004-04-06 06:00:00,1.7,164.0,94.0,14.4,58.9,0.9594
2004-04-06 07:00:00,4.5,329.0,134.0,15.3,55.2,0.9538
2004-04-06 08:00:00,6.2,302.0,129.0,16.2,52.5,0.9576
2004-04-06 09:00:00,4.4,256.0,125.0,18.4,46.3,0.9734
2004-04-06 10:00:00,2.9,182.0,107.0,19.6,41.8,0.9407
2004-04-06 11:00:00,1.6,105.0,78.0,20.2,40.1,0.937
2004-04-06 12:00:00,2.6,136.0,91.0,20.9,36.6,0.8939
2004-04-06 13:00:00,2.9,167.0,116.0,20.4,34.7,0.8229
2004-04-06 14:00:00,2.5,166.0,131.0,19.3,35.4,0.7813
2004-04-06 15:00:00,1.9,115.0,113.0,18.6,36.9,0.7829
2004-04-06 16:00:00,1.9,109.0,98.0,18.8,36.8,0.7883
2004-04-06 17:00:00,2.7,143.0,116.0,17.5,40.6,0.8068
2004-04-06 18:00:00,3.0,159.0,120.0,16.8,44.3,0.8428
2004-04-06 19:00:00,3.3,181.0,126.0,16.3,47.7,0.8746
2004-04-06 20:00:00,3.2,178.0,126.0,15.6,50.7,0.8947
2004-04-06 21:00:00,1.8,91.0,90.0,15.7,49.4,0.8768
2004-04-06 22:00:00,1.3,76.0,81.0,15.8,48.6,0.8653
2004-04-06 23:00:00,1.1,66.0,74.0,15.7,47.0,0.8325
2004-04-07 00:00:00,0.9,56.0,67.0,15.7,45.9,0.8121
2004-04-07 01:00:00,0.7,35.0,46.0,15.6,44.9,0.792
2004-04-07 02:00:00,0.4,21.0,30.0,15.6,44.4,0.7827
2004-04-07 03:00:00,0.3,21.0,30.0,16.1,42.4,0.7718
2004-04-07 04:00:00,0.3,12.0,19.0,15.7,45.4,0.8063
2004-04-07 05:00:00,0.3,22.0,32.0,15.3,50.1,0.8617
2004-04-07 06:00:00,0.8,55.0,61.0,14.2,58.6,0.9443
2004-04-07 07:00:00,2.8,152.0,111.0,14.3,58.2,0.9431
2004-04-07 08:00:00,3.1,153.0,102.0,15.0,52.0,0.8817
2004-04-07 09:00:00,2.3,152.0,116.0,13.6,61.4,0.9519
2004-04-07 10:00:00,1.6,112.0,96.0,16.1,53.1,0.9675
2004-04-07 11:00:00,1.5,119.0,97.0,16.6,44.3,0.8294
2004-04-07 12:00:00,1.6,122.0,110.0,17.4,40.3,0.7922
2004-04-07 13:00:00,1.8,115.0,103.0,18.1,42.2,0.8679
2004-04-07 14:00:00,1.4,84.0,79.0,14.4,51.8,0.8433
2004-04-07 15:00:00,1.9,146.0,104.0,10.9,76.4,0.9953
2004-04-07 16:00:00,1.2,65.0,69.0,16.4,47.7,0.8819
2004-04-07 17:00:00,2.3,120.0,96.0,18.0,37.1,0.7598
2004-04-07 18:00:00,3.3,185.0,121.0,14.7,48.7,0.8089
2004-04-07 19:00:00,3.1,157.0,129.0,11.3,71.3,0.9514
2004-04-07 20:00:00,3.3,174.0,116.0,10.0,74.0,0.9087
2004-04-07 21:00:00,1.2,62.0,71.0,9.8,71.8,0.8702
2004-04-07 22:00:00,1.3,81.0,85.0,9.3,75.2,0.8796
2004-04-07 23:00:00,1.9,118.0,101.0,9.6,76.0,0.9088
2004-04-08 00:00:00,1.4,95.0,97.0,9.3,75.0,0.8799
2004-04-08 01:00:00,1.5,84.0,89.0,9.0,76.7,0.8825
2004-04-08 02:00:00,1.1,56.0,72.0,8.2,79.6,0.8672
2004-04-08 03:00:00,0.8,56.0,72.0,7.6,80.6,0.8437
2004-04-08 05:00:00,0.8,69.0,62.0,8.1,72.1,0.7798
2004-04-08 06:00:00,1.1,74.0,64.0,8.1,70.4,0.7609
2004-04-08 07:00:00,2.6,161.0,80.0,8.1,70.5,0.7627
2004-04-08 08:00:00,5.1,308.0,118.0,9.9,64.3,0.7859
2004-04-08 09:00:00,4.2,300.0,130.0,13.0,54.2,0.809
2004-04-08 10:00:00,2.6,189.0,113.0,16.5,42.6,0.7912
2004-04-08 11:00:00,2.4,164.0,112.0,19.3,34.2,0.7566
2004-04-08 12:00:00,2.1,122.0,96.0,21.5,27.4,0.6941
2004-04-08 13:00:00,2.6,166.0,125.0,20.4,26.7,0.6323
2004-04-08 14:00:00,2.8,181.0,128.0,20.6,22.6,0.5432
2004-04-08 15:00:00,2.5,127.0,101.0,20.6,24.8,0.5931
2004-04-08 16:00:00,1.9,106.0,95.0,21.0,25.4,0.6264
2004-04-08 17:00:00,3.6,192.0,138.0,21.5,24.5,0.6203
2004-04-08 18:00:00,4.6,241.0,154.0,19.3,28.6,0.6357
2004-04-08 19:00:00,6.3,326.0,171.0,18.0,32.9,0.6737
2004-04-08 20:00:00,4.3,232.0,136.0,15.8,39.8,0.7096
2004-04-08 21:00:00,1.6,92.0,93.0,15.3,41.5,0.7194
2004-04-08 22:00:00,1.4,95.0,99.0,14.1,46.0,0.7363
2004-04-09 23:00:00,2.3,157.0,95.0,12.0,67.9,0.9523
2004-04-10 00:00:00,1.3,83.0,79.0,12.0,66.9,0.9336
2004-04-10 01:00:00,1.7,118.0,78.0,11.5,70.1,0.9503
2004-04-10 02:00:00,1.7,101.0,75.0,11.4,69.8,0.939
2004-04-10 03:00:00,1.0,101.0,75.0,11.1,69.3,0.9128
2004-04-10 04:00:00,0.8,46.0,52.0,10.8,70.3,0.9092
2004-04-10 05:00:00,1.0,81.0,55.0,10.2,73.4,0.9129
2004-04-10 06:00:00,1.4,112.0,65.0,10.8,70.5,0.9142
2004-04-10 07:00:00,1.7,150.0,72.0,11.0,71.0,0.9279
2004-04-10 08:00:00,2.0,138.0,76.0,12.4,64.0,0.9206
2004-04-10 09:00:00,2.0,124.0,84.0,15.0,53.1,0.8993
2004-04-10 10:00:00,1.9,124.0,90.0,16.6,44.4,0.8313
2004-04-10 11:00:00,2.1,115.0,89.0,18.0,38.4,0.7862
2004-04-10 12:00:00,1.8,101.0,87.0,20.6,30.0,0.7213
2004-04-10 13:00:00,1.5,90.0,88.0,19.9,26.7,0.6137
2004-04-10 14:00:00,1.3,90.0,81.0,19.8,23.1,0.5283
2004-04-10 15:00:00,1.4,89.0,89.0,21.4,22.7,0.5722
2004-04-10 16:00:00,1.5,92.0,91.0,22.1,21.3,0.5605
2004-04-10 17:00:00,1.7,103.0,104.0,21.1,24.5,0.604
2004-04-10 18:00:00,2.0,122.0,111.0,18.3,31.6,0.6562
2004-04-10 19:00:00,2.5,159.0,129.0,16.1,35.0,0.6372
2004-04-10 20:00:00,2.4,172.0,133.0,14.8,41.5,0.6929
2004-04-10 21:00:00,2.0,125.0,115.0,13.2,50.3,0.7577
2004-04-10 22:00:00,2.9,187.0,125.0,12.3,55.5,0.7916
2004-04-10 23:00:00,2.5,174.0,117.0,11.8,56.6,0.7833
2004-04-11 00:00:00,1.4,75.0,84.0,11.2,56.2,0.7469
2004-04-11 01:00:00,1.2,48.0,63.0,11.0,56.6,0.7418
2004-04-11 02:00:00,1.0,61.0,68.0,9.3,64.3,0.7531
2004-04-11 03:00:00,1.0,61.0,68.0,8.8,66.0,0.7501
2004-04-11 05:00:00,0.7,38.0,49.0,7.7,70.7,0.7463
2004-04-11 06:00:00,0.8,41.0,49.0,7.4,71.0,0.7346
2004-04-11 07:00:00,0.9,51.0,52.0,8.2,66.6,0.7283
2004-04-11 08:00:00,1.1,61.0,58.0,8.7,64.3,0.7267
2004-04-11 09:00:00,1.0,47.0,51.0,13.0,47.9,0.7116
2004-04-11 10:00:00,1.6,87.0,77.0,17.4,35.4,0.699
2004-04-11 11:00:00,1.8,107.0,90.0,20.2,29.2,0.683
2004-04-11 12:00:00,2.6,161.0,118.0,22.7,22.9,0.6224
2004-04-11 13:00:00,1.1,61.0,70.0,22.3,22.4,0.5955
2004-04-11 14:00:00,0.6,26.0,35.0,22.2,18.9,0.4993
2004-04-11 15:00:00,0.9,42.0,46.0,22.0,19.0,0.4969
2004-04-11 16:00:00,1.0,55.0,58.0,21.0,23.6,0.5788
2004-04-11 17:00:00,1.2,65.0,61.0,19.6,27.4,0.6162
2004-04-11 18:00:00,1.4,75.0,80.0,17.9,30.8,0.6258
2004-04-11 19:00:00,2.0,93.0,93.0,16.4,35.3,0.6532
2004-04-11 20:00:00,1.1,63.0,78.0,15.6,37.5,0.6575
2004-04-11 21:00:00,1.1,60.0,76.0,15.5,36.7,0.6438
2004-04-11 22:00:00,1.1,63.0,74.0,14.5,39.0,0.6428
2004-04-11 23:00:00,1.1,66.0,81.0,14.2,38.2,0.6163
2004-04-12 00:00:00,0.7,41.0,58.0,13.7,38.3,0.5957
2004-04-12 01:00:00,0.6,42.0,59.0,14.1,34.0,0.5442
2004-04-12 02:00:00,0.7,36.0,54.0,14.6,34.0,0.5605
2004-04-12 03:00:00,0.6,36.0,54.0,14.4,32.8,0.5364
2004-04-12 04:00:00,0.3,16.0,25.0,13.9,30.9,0.4868
2004-04-12 05:00:00,0.3,16.0,26.0,13.5,37.9,0.5852
2004-04-12 06:00:00,0.4,33.0,49.0,13.9,43.6,0.6871
2004-04-12 07:00:00,0.5,39.0,53.0,13.5,50.1,0.7706
2004-04-12 08:00:00,0.6,45.0,57.0,13.3,53.6,0.8169
2004-04-12 09:00:00,0.8,63.0,73.0,13.4,56.0,0.8576
2004-04-12 10:00:00,1.0,71.0,78.0,13.0,59.6,0.886
2004-04-12 11:00:00,1.3,104.0,93.0,12.7,62.7,0.9173
2004-04-12 12:00:00,1.1,85.0,71.0,12.1,60.5,0.8505
2004-04-12 13:00:00,0.6,53.0,56.0,11.2,64.4,0.8537
2004-04-12 14:00:00,0.7,58.0,60.0,10.7,67.6,0.8703
2004-04-12 15:00:00,1.2,89.0,77.0,11.4,61.2,0.8236
2004-04-12 16:00:00,1.4,96.0,82.0,9.9,70.5,0.8581
2004-04-12 17:00:00,1.2,88.0,77.0,10.3,65.2,0.8151
2004-04-12 18:00:00,1.3,100.0,91.0,11.0,58.9,0.7714
2004-04-12 19:00:00,1.8,127.0,93.0,10.6,59.5,0.7595
2004-04-12 20:00:00,1.2,88.0,82.0,10.6,57.7,0.7362
2004-04-12 21:00:00,0.8,66.0,74.0,10.6,56.1,0.7149
2004-04-12 22:00:00,0.8,61.0,68.0,10.3,58.0,0.7239
2004-04-12 23:00:00,0.8,54.0,65.0,10.4,58.4,0.7352
2004-04-13 00:00:00,0.7,46.0,58.0,10.7,58.2,0.7459
2004-04-13 01:00:00,0.5,25.0,36.0,10.5,59.9,0.7624
2004-04-13 02:00:00,0.3,18.0,29.0,10.5,60.8,0.7704
2004-04-13 03:00:00,0.4,18.0,29.0,10.6,63.1,0.8068
2004-04-13 04:00:00,0.3,21.0,28.0,11.1,60.1,0.7925
2004-04-13 05:00:00,0.7,76.0,68.0,10.1,68.4,0.8443
2004-04-13 06:00:00,1.6,149.0,99.0,10.0,68.7,0.8456
2004-04-13 07:00:00,3.9,328.0,130.0,11.0,64.2,0.8398
2004-04-13 08:00:00,4.5,282.0,128.0,12.0,58.1,0.8138
2004-04-13 09:00:00,2.7,206.0,120.0,12.8,52.0,0.7643
2004-04-13 10:00:00,1.6,133.0,93.0,12.6,50.8,0.7387
2004-04-13 11:00:00,1.6,137.0,96.0,13.8,47.4,0.7435
2004-04-13 12:00:00,1.6,116.0,84.0,15.1,42.7,0.7294
2004-04-13 13:00:00,1.5,112.0,87.0,16.3,38.1,0.7006
2004-04-13 14:00:00,1.8,128.0,87.0,16.6,36.7,0.6867
2004-04-13 15:00:00,2.1,145.0,103.0,15.8,40.5,0.7241
2004-04-13 16:00:00,1.7,110.0,88.0,16.3,41.8,0.7712
2004-04-13 17:00:00,3.0,184.0,118.0,16.1,42.8,0.7783
2004-04-13 18:00:00,4.6,243.0,134.0,15.3,46.8,0.8074
2004-04-13 19:00:00,5.0,259.0,144.0,14.7,47.0,0.7815
2004-04-13 20:00:00,3.5,205.0,129.0,14.1,49.6,0.7931
2004-04-13 21:00:00,2.1,144.0,108.0,13.5,54.1,0.8351
2004-04-13 22:00:00,2.1,152.0,104.0,12.3,59.2,0.8461
2004-04-13 23:00:00,1.5,108.0,90.0,11.6,62.2,0.851
2004-04-14 00:00:00,1.1,64.0,74.0,11.5,61.4,0.8303
2004-04-14 01:00:00,0.9,73.0,73.0,10.9,64.6,0.8395
2004-04-14 02:00:00,0.7,47.0,60.0,11.1,63.2,0.8331
2004-04-14 03:00:00,0.4,47.0,60.0,10.7,64.4,0.8284
2004-04-14 05:00:00,0.9,79.0,62.0,10.2,65.8,0.8196
2004-04-14 06:00:00,1.6,113.0,71.0,10.3,65.6,0.8225
